"time","der(inductor1.i)","ground1.p.i","ground1.p.v","inductor1.i","inductor1.p.v","inductor1.v","resistor1.LossPower","resistor1.R_actual","resistor1.v","resistor2.LossPower","resistor2.R_actual","resistor2.v","sineCurrent1.v","inductor1.n.i","inductor1.n.v","inductor1.p.i","resistor1.i","resistor1.n.i","resistor1.n.v","resistor1.p.i","resistor1.p.v","resistor2.i","resistor2.n.i","resistor2.n.v","resistor2.p.i","resistor2.p.v","sineCurrent1.i","sineCurrent1.n.i","sineCurrent1.n.v","sineCurrent1.p.i","sineCurrent1.p.v","sineCurrent1.signalSource.y"
0.5,-6.283185307179586,0,0,1.224606353822377e-016,-6.283185307179586,-6.283185307179586,1.499660721822137e-032,1,1.224606353822377e-016,1.499660721822137e-032,1,-1.224606353822377e-016,6.283185307179586,-1.224606353822377e-016,1.224606353822377e-016,1.224606353822377e-016,1.224606353822377e-016,-1.224606353822377e-016,0,1.224606353822377e-016,1.224606353822377e-016,-1.224606353822377e-016,1.224606353822377e-016,0,-1.224606353822377e-016,-1.224606353822377e-016,1.224606353822377e-016,-1.224606353822377e-016,-6.283185307179586,1.224606353822377e-016,-1.224606353822377e-016,1.224606353822377e-016
0.51,-6.270786876233027,0,0,-0.06279051952931335,-6.33357739576234,-6.270786876233027,0.003942649342761081,1,-0.06279051952931335,0.003942649342761081,1,0.06279051952931335,6.396367915291654,0.06279051952931335,-0.06279051952931335,-0.06279051952931335,-0.06279051952931335,0.06279051952931335,0,-0.06279051952931335,-0.06279051952931335,0.06279051952931335,-0.06279051952931335,0,0.06279051952931335,0.06279051952931335,-0.06279051952931335,0.06279051952931335,-6.33357739576234,-0.06279051952931335,0.06279051952931335,-0.06279051952931335
0.52,-6.233640514335991,0,0,-0.1253332335643043,-6.358973747900295,-6.233640514335991,0.01570841943568445,1,-0.1253332335643043,0.01570841943568445,1,0.1253332335643043,6.4843069814646,0.1253332335643043,-0.1253332335643043,-0.1253332335643043,-0.1253332335643043,0.1253332335643043,0,-0.1253332335643043,-0.1253332335643043,0.1253332335643043,-0.1253332335643043,0,0.1253332335643043,0.1253332335643043,-0.1253332335643043,0.1253332335643043,-6.358973747900295,-0.1253332335643043,0.1253332335643043,-0.1253332335643043
0.53,-6.171892821208327,0,0,-0.1873813145857248,-6.359274135794052,-6.171892821208327,0.03511175705587435,1,-0.1873813145857248,0.03511175705587435,1,0.1873813145857248,6.546655450379777,0.1873813145857248,-0.1873813145857248,-0.1873813145857248,-0.1873813145857248,0.1873813145857248,0,-0.1873813145857248,-0.1873813145857248,0.1873813145857248,-0.1873813145857248,0,0.1873813145857248,0.1873813145857248,-0.1873813145857248,0.1873813145857248,-6.359274135794052,-0.1873813145857248,0.1873813145857248,-0.1873813145857248
0.54,-6.085787486784972,0,0,-0.248689887164855,-6.334477373949827,-6.085787486784972,0.06184665997806832,1,-0.248689887164855,0.06184665997806832,1,0.248689887164855,6.583167261114682,0.248689887164855,-0.248689887164855,-0.248689887164855,-0.248689887164855,0.248689887164855,0,-0.248689887164855,-0.248689887164855,0.248689887164855,-0.248689887164855,0,0.248689887164855,0.248689887164855,-0.248689887164855,0.248689887164855,-6.334477373949827,-0.248689887164855,0.248689887164855,-0.248689887164855
0.55,-5.975664329483111,0,0,-0.3090169943749477,-6.284681323858059,-5.975664329483111,0.09549150281252648,1,-0.3090169943749477,0.09549150281252648,1,0.3090169943749477,6.593698318233006,0.3090169943749477,-0.3090169943749477,-0.3090169943749477,-0.3090169943749477,0.3090169943749477,0,-0.3090169943749477,-0.3090169943749477,0.3090169943749477,-0.3090169943749477,0,0.3090169943749477,0.3090169943749477,-0.3090169943749477,0.3090169943749477,-6.284681323858059,-0.3090169943749477,0.3090169943749477,-0.3090169943749477
0.5600000000000001,-5.841957955094128,0,0,-0.3681245526846783,-6.210082507778806,-5.841957955094128,0.1355156862892945,1,-0.3681245526846783,0.1355156862892945,1,0.3681245526846783,6.578207060463485,0.3681245526846783,-0.3681245526846783,-0.3681245526846783,-0.3681245526846783,0.3681245526846783,0,-0.3681245526846783,-0.3681245526846783,0.3681245526846783,-0.3681245526846783,0,0.3681245526846783,0.3681245526846783,-0.3681245526846783,0.3681245526846783,-6.210082507778806,-0.3681245526846783,0.3681245526846783,-0.3681245526846783
0.57,-5.685196041593107,0,0,-0.4257792915650723,-6.110975333158179,-5.685196041593107,0.1812880051256548,1,-0.4257792915650723,0.1812880051256548,1,0.4257792915650723,6.536754624723251,0.4257792915650723,-0.4257792915650723,-0.4257792915650723,-0.4257792915650723,0.4257792915650723,0,-0.4257792915650723,-0.4257792915650723,0.4257792915650723,-0.4257792915650723,0,0.4257792915650723,0.4257792915650723,-0.4257792915650723,0.4257792915650723,-6.110975333158179,-0.4257792915650723,0.4257792915650723,-0.4257792915650723
0.58,-5.505997256634927,0,0,-0.481753674101715,-5.987750930736643,-5.505997256634927,0.2320866025105014,1,-0.481753674101715,0.2320866025105014,1,0.481753674101715,6.469504604838358,0.481753674101715,-0.481753674101715,-0.481753674101715,-0.481753674101715,0.481753674101715,0,-0.481753674101715,-0.481753674101715,0.481753674101715,-0.481753674101715,0,0.481753674101715,0.481753674101715,-0.481753674101715,0.481753674101715,-5.987750930736643,-0.481753674101715,0.481753674101715,-0.481753674101715
0.59,-5.305068815955682,0,0,-0.5358267949789964,-5.840895610934679,-5.305068815955682,0.2871103542174635,1,-0.5358267949789964,0.2871103542174635,1,0.5358267949789964,6.376722405913675,0.5358267949789964,-0.5358267949789964,-0.5358267949789964,-0.5358267949789964,0.5358267949789964,0,-0.5358267949789964,-0.5358267949789964,0.5358267949789964,-0.5358267949789964,0,0.5358267949789964,0.5358267949789964,-0.5358267949789964,0.5358267949789964,-5.840895610934679,-0.5358267949789964,0.5358267949789964,-0.5358267949789964
0.6,-5.08320369231526,0,0,-0.587785252292473,-5.670988944607734,-5.08320369231526,0.3454915028125262,1,-0.587785252292473,0.3454915028125262,1,0.587785252292473,6.258774196900207,0.587785252292473,-0.587785252292473,-0.587785252292473,-0.587785252292473,0.587785252292473,0,-0.587785252292473,-0.587785252292473,0.587785252292473,-0.587785252292473,0,0.587785252292473,0.587785252292473,-0.587785252292473,0.587785252292473,-5.670988944607734,-0.587785252292473,0.587785252292473,-0.587785252292473
0.61,-4.841277485996137,0,0,-0.6374239897486896,-5.478701475744826,-4.841277485996137,0.4063093427071376,1,-0.6374239897486896,0.4063093427071376,1,0.6374239897486896,6.116125465493515,0.6374239897486896,-0.6374239897486896,-0.6374239897486896,-0.6374239897486896,0.6374239897486896,0,-0.6374239897486896,-0.6374239897486896,0.6374239897486896,-0.6374239897486896,0,0.6374239897486896,0.6374239897486896,-0.6374239897486896,0.6374239897486896,-5.478701475744826,-0.6374239897486896,0.6374239897486896,-0.6374239897486896
0.62,-4.580244969209083,0,0,-0.6845471059286887,-5.264792075137772,-4.580244969209083,0.4686047402353434,1,-0.6845471059286887,0.4686047402353434,1,0.6845471059286887,5.94933918106646,0.6845471059286887,-0.6845471059286887,-0.6845471059286887,-0.6845471059286887,0.6845471059286887,0,-0.6845471059286887,-0.6845471059286887,0.6845471059286887,-0.6845471059286887,0,0.6845471059286887,0.6845471059286887,-0.6845471059286887,0.6845471059286887,-5.264792075137772,-0.6845471059286887,0.6845471059286887,-0.6845471059286887
0.63,-4.301136318043446,0,0,-0.7289686274214113,-5.030104945464858,-4.301136318043446,0.5313952597646564,1,-0.7289686274214113,0.5313952597646564,1,0.7289686274214113,5.759073572886269,0.7289686274214113,-0.7289686274214113,-0.7289686274214113,-0.7289686274214113,0.7289686274214113,0,-0.7289686274214113,-0.7289686274214113,0.7289686274214113,-0.7289686274214113,0,0.7289686274214113,0.7289686274214113,-0.7289686274214113,0.7289686274214113,-5.030104945464858,-0.7289686274214113,0.7289686274214113,-0.7289686274214113
0.64,-4.005053046832757,0,0,-0.7705132427757894,-4.775566289608547,-4.005053046832757,0.5936906572928625,1,-0.7705132427757894,0.5936906572928625,1,0.7705132427757894,5.546079532384336,0.7705132427757894,-0.7705132427757894,-0.7705132427757894,-0.7705132427757894,0.7705132427757894,0,-0.7705132427757894,-0.7705132427757894,0.7705132427757894,-0.7705132427757894,0,0.7705132427757894,0.7705132427757894,-0.7705132427757894,0.7705132427757894,-4.775566289608547,-0.7705132427757894,0.7705132427757894,-0.7705132427757894
0.65,-3.693163660980914,0,0,-0.8090169943749473,-4.502180655355861,-3.693163660980914,0.6545084971874736,1,-0.8090169943749473,0.6545084971874736,1,0.8090169943749473,5.311197649730809,0.8090169943749473,-0.8090169943749473,-0.8090169943749473,-0.8090169943749473,0.8090169943749473,0,-0.8090169943749473,-0.8090169943749473,0.8090169943749473,-0.8090169943749473,0,0.8090169943749473,0.8090169943749473,-0.8090169943749473,0.8090169943749473,-4.502180655355861,-0.8090169943749473,0.8090169943749473,-0.8090169943749473
0.66,-3.366699045405158,0,0,-0.8443279255020153,-4.211026970907174,-3.366699045405158,0.7128896457825367,1,-0.8443279255020153,0.7128896457825367,1,0.8443279255020153,5.055354896409189,0.8443279255020153,-0.8443279255020153,-0.8443279255020153,-0.8443279255020153,0.8443279255020153,0,-0.8443279255020153,-0.8443279255020153,0.8443279255020153,-0.8443279255020153,0,0.8443279255020153,0.8443279255020153,-0.8443279255020153,0.8443279255020153,-4.211026970907174,-0.8443279255020153,0.8443279255020153,-0.8443279255020153
0.67,-3.02694760679568,0,0,-0.8763066800438636,-3.903254286839544,-3.02694760679568,0.7679133974894983,1,-0.8763066800438636,0.7679133974894983,1,0.8763066800438636,4.779560966883407,0.8763066800438636,-0.8763066800438636,-0.8763066800438636,-0.8763066800438636,0.8763066800438636,0,-0.8763066800438636,-0.8763066800438636,0.8763066800438636,-0.8763066800438636,0,0.8763066800438636,0.8763066800438636,-0.8763066800438636,0.8763066800438636,-3.903254286839544,-0.8763066800438636,0.8763066800438636,-0.8763066800438636
0.6800000000000001,-2.675250188862995,0,0,-0.9048270524660198,-3.580077241329015,-2.675250188862995,0.8187119948743453,1,-0.9048270524660198,0.8187119948743453,1,0.9048270524660198,4.484904293795035,0.9048270524660198,-0.9048270524660198,-0.9048270524660198,-0.9048270524660198,0.9048270524660198,0,-0.9048270524660198,-0.9048270524660198,0.9048270524660198,-0.9048270524660198,0,0.9048270524660198,0.9048270524660198,-0.9048270524660198,0.9048270524660198,-3.580077241329015,-0.9048270524660198,0.9048270524660198,-0.9048270524660198
0.69,-2.31299478064043,0,0,-0.9297764858882511,-3.242771266528681,-2.31299478064043,0.8644843137107052,1,-0.9297764858882511,0.8644843137107052,1,0.9297764858882511,4.172547752416932,0.9297764858882511,-0.9297764858882511,-0.9297764858882511,-0.9297764858882511,0.9297764858882511,0,-0.9297764858882511,-0.9297764858882511,0.9297764858882511,-0.9297764858882511,0,0.9297764858882511,0.9297764858882511,-0.9297764858882511,0.9297764858882511,-3.242771266528681,-0.9297764858882511,0.9297764858882511,-0.9297764858882511
0.7,-1.941611038725468,0,0,-0.9510565162951535,-2.892667555020621,-1.941611038725468,0.9045084971874736,1,-0.9510565162951535,0.9045084971874736,1,0.9510565162951535,3.843724071315775,0.9510565162951535,-0.9510565162951535,-0.9510565162951535,-0.9510565162951535,0.9510565162951535,0,-0.9510565162951535,-0.9510565162951535,0.9510565162951535,-0.9510565162951535,0,0.9510565162951535,0.9510565162951535,-0.9510565162951535,0.9510565162951535,-2.892667555020621,-0.9510565162951535,0.9510565162951535,-0.9510565162951535
0.71,-1.562564645078368,0,0,-0.968583161128631,-2.531147806206999,-1.562564645078368,0.9381533400219315,1,-0.968583161128631,0.9381533400219315,1,0.968583161128631,3.49973096733563,0.968583161128631,-0.968583161128631,-0.968583161128631,-0.968583161128631,0.968583161128631,0,-0.968583161128631,-0.968583161128631,0.968583161128631,-0.968583161128631,0,0.968583161128631,0.968583161128631,-0.968583161128631,0.968583161128631,-2.531147806206999,-0.968583161128631,0.968583161128631,-0.968583161128631
0.72,-1.177351522645021,0,0,-0.9822872507286887,-2.15963877337371,-1.177351522645021,0.9648882429441258,1,-0.9822872507286887,0.9648882429441258,1,0.9822872507286887,3.141926024102399,0.9822872507286887,-0.9822872507286887,-0.9822872507286887,-0.9822872507286887,0.9822872507286887,0,-0.9822872507286887,-0.9822872507286887,0.9822872507286887,-0.9822872507286887,0,0.9822872507286887,0.9822872507286887,-0.9822872507286887,0.9822872507286887,-2.15963877337371,-0.9822872507286887,0.9822872507286887,-0.9822872507286887
0.73,-0.7874919316325459,0,0,-0.9921147013144778,-1.779606632947024,-0.7874919316325459,0.9842915805643154,1,-0.9921147013144778,0.9842915805643154,1,0.9921147013144778,2.771721334261502,0.9921147013144778,-0.9921147013144778,-0.9921147013144778,-0.9921147013144778,0.9921147013144778,0,-0.9921147013144778,-0.9921147013144778,0.9921147013144778,-0.9921147013144778,0,0.9921147013144778,0.9921147013144778,-0.9921147013144778,0.9921147013144778,-1.779606632947024,-0.9921147013144778,0.9921147013144778,-0.9921147013144778
0.74,-0.3945244697367536,0,0,-0.9980267284282716,-1.392551198165025,-0.3945244697367536,0.9960573506572389,1,-0.9980267284282716,0.9960573506572389,1,0.9980267284282716,2.390577926593297,0.9980267284282716,-0.9980267284282716,-0.9980267284282716,-0.9980267284282716,0.9980267284282716,0,-0.9980267284282716,-0.9980267284282716,0.9980267284282716,-0.9980267284282716,0,0.9980267284282716,0.9980267284282716,-0.9980267284282716,0.9980267284282716,-1.392551198165025,-0.9980267284282716,0.9980267284282716,-0.9980267284282716
0.75,-1.154164297412329e-015,0,0,-1,-1.000000000000001,-1.154164297412329e-015,1,1,-1,1,1,1,2.000000000000001,1,-1,-1,-1,1,0,-1,-1,1,-1,0,1,1,-1,1,-1.000000000000001,-1,1,-1
0.76,0.3945244697367513,0,0,-0.9980267284282716,-0.6035022586915203,0.3945244697367513,0.9960573506572389,1,-0.9980267284282716,0.9960573506572389,1,0.9980267284282716,1.601528987119792,0.9980267284282716,-0.9980267284282716,-0.9980267284282716,-0.9980267284282716,0.9980267284282716,0,-0.9980267284282716,-0.9980267284282716,0.9980267284282716,-0.9980267284282716,0,0.9980267284282716,0.9980267284282716,-0.9980267284282716,0.9980267284282716,-0.6035022586915203,-0.9980267284282716,0.9980267284282716,-0.9980267284282716
0.77,0.7874919316325437,0,0,-0.9921147013144779,-0.2046227696819342,0.7874919316325437,0.9842915805643157,1,-0.9921147013144779,0.9842915805643157,1,0.9921147013144779,1.196737470996412,0.9921147013144779,-0.9921147013144779,-0.9921147013144779,-0.9921147013144779,0.9921147013144779,0,-0.9921147013144779,-0.9921147013144779,0.9921147013144779,-0.9921147013144779,0,0.9921147013144779,0.9921147013144779,-0.9921147013144779,0.9921147013144779,-0.2046227696819342,-0.9921147013144779,0.9921147013144779,-0.9921147013144779
0.78,1.177351522645019,0,0,-0.9822872507286887,0.1950642719163299,1.177351522645019,0.9648882429441258,1,-0.9822872507286887,0.9648882429441258,1,0.9822872507286887,0.7872229788123588,0.9822872507286887,-0.9822872507286887,-0.9822872507286887,-0.9822872507286887,0.9822872507286887,0,-0.9822872507286887,-0.9822872507286887,0.9822872507286887,-0.9822872507286887,0,0.9822872507286887,0.9822872507286887,-0.9822872507286887,0.9822872507286887,0.1950642719163299,-0.9822872507286887,0.9822872507286887,-0.9822872507286887
0.79,1.562564645078366,0,0,-0.9685831611286311,0.5939814839497346,1.562564645078366,0.9381533400219317,1,-0.9685831611286311,0.9381533400219317,1,0.9685831611286311,0.3746016771788965,0.9685831611286311,-0.9685831611286311,-0.9685831611286311,-0.9685831611286311,0.9685831611286311,0,-0.9685831611286311,-0.9685831611286311,0.9685831611286311,-0.9685831611286311,0,0.9685831611286311,0.9685831611286311,-0.9685831611286311,0.9685831611286311,0.5939814839497346,-0.9685831611286311,0.9685831611286311,-0.9685831611286311
0.8,1.941611038725465,0,0,-0.9510565162951536,0.9905545224303116,1.941611038725465,0.9045084971874738,1,-0.9510565162951536,0.9045084971874738,1,0.9510565162951536,-0.03949800613515797,0.9510565162951536,-0.9510565162951536,-0.9510565162951536,-0.9510565162951536,0.9510565162951536,0,-0.9510565162951536,-0.9510565162951536,0.9510565162951536,-0.9510565162951536,0,0.9510565162951536,0.9510565162951536,-0.9510565162951536,0.9510565162951536,0.9905545224303116,-0.9510565162951536,0.9510565162951536,-0.9510565162951536
0.8100000000000001,2.312994780640428,0,0,-0.9297764858882512,1.383218294752177,2.312994780640428,0.8644843137107054,1,-0.9297764858882512,0.8644843137107054,1,0.9297764858882512,-0.4534418088639255,0.9297764858882512,-0.9297764858882512,-0.9297764858882512,-0.9297764858882512,0.9297764858882512,0,-0.9297764858882512,-0.9297764858882512,0.9297764858882512,-0.9297764858882512,0,0.9297764858882512,0.9297764858882512,-0.9297764858882512,0.9297764858882512,1.383218294752177,-0.9297764858882512,0.9297764858882512,-0.9297764858882512
0.82,2.675250188862993,0,0,-0.9048270524660199,1.770423136396973,2.675250188862993,0.8187119948743455,1,-0.9048270524660199,0.8187119948743455,1,0.9048270524660199,-0.8655960839309526,0.9048270524660199,-0.9048270524660199,-0.9048270524660199,-0.9048270524660199,0.9048270524660199,0,-0.9048270524660199,-0.9048270524660199,0.9048270524660199,-0.9048270524660199,0,0.9048270524660199,0.9048270524660199,-0.9048270524660199,0.9048270524660199,1.770423136396973,-0.9048270524660199,0.9048270524660199,-0.9048270524660199
0.83,3.026947606795678,0,0,-0.8763066800438638,2.150640926751814,3.026947606795678,0.7679133974894987,1,-0.8763066800438638,0.7679133974894987,1,0.8763066800438638,-1.27433424670795,0.8763066800438638,-0.8763066800438638,-0.8763066800438638,-0.8763066800438638,0.8763066800438638,0,-0.8763066800438638,-0.8763066800438638,0.8763066800438638,-0.8763066800438638,0,0.8763066800438638,0.8763066800438638,-0.8763066800438638,0.8763066800438638,2.150640926751814,-0.8763066800438638,0.8763066800438638,-0.8763066800438638
0.84,3.366699045405156,0,0,-0.8443279255020155,2.52237111990314,3.366699045405156,0.7128896457825371,1,-0.8443279255020155,0.7128896457825371,1,0.8443279255020155,-1.678043194401125,0.8443279255020155,-0.8443279255020155,-0.8443279255020155,-0.8443279255020155,0.8443279255020155,0,-0.8443279255020155,-0.8443279255020155,0.8443279255020155,-0.8443279255020155,0,0.8443279255020155,0.8443279255020155,-0.8443279255020155,0.8443279255020155,2.52237111990314,-0.8443279255020155,0.8443279255020155,-0.8443279255020155
0.85,3.693163660980912,0,0,-0.8090169943749476,2.884146666605965,3.693163660980912,0.654508497187474,1,-0.8090169943749476,0.654508497187474,1,0.8090169943749476,-2.075129672231017,0.8090169943749476,-0.8090169943749476,-0.8090169943749476,-0.8090169943749476,0.8090169943749476,0,-0.8090169943749476,-0.8090169943749476,0.8090169943749476,-0.8090169943749476,0,0.8090169943749476,0.8090169943749476,-0.8090169943749476,0.8090169943749476,2.884146666605965,-0.8090169943749476,0.8090169943749476,-0.8090169943749476
0.86,4.005053046832756,0,0,-0.7705132427757896,3.234539804056966,4.005053046832756,0.5936906572928629,1,-0.7705132427757896,0.5936906572928629,1,0.7705132427757896,-2.464026561281177,0.7705132427757896,-0.7705132427757896,-0.7705132427757896,-0.7705132427757896,0.7705132427757896,0,-0.7705132427757896,-0.7705132427757896,0.7705132427757896,-0.7705132427757896,0,0.7705132427757896,0.7705132427757896,-0.7705132427757896,0.7705132427757896,3.234539804056966,-0.7705132427757896,0.7705132427757896,-0.7705132427757896
0.87,4.301136318043445,0,0,-0.7289686274214116,3.572167690622033,4.301136318043445,0.5313952597646567,1,-0.7289686274214116,0.5313952597646567,1,0.7289686274214116,-2.843199063200621,0.7289686274214116,-0.7289686274214116,-0.7289686274214116,-0.7289686274214116,0.7289686274214116,0,-0.7289686274214116,-0.7289686274214116,0.7289686274214116,-0.7289686274214116,0,0.7289686274214116,0.7289686274214116,-0.7289686274214116,0.7289686274214116,3.572167690622033,-0.7289686274214116,0.7289686274214116,-0.7289686274214116
0.88,4.580244969209081,0,0,-0.684547105928689,3.895697863280392,4.580244969209081,0.4686047402353437,1,-0.684547105928689,0.4686047402353437,1,0.684547105928689,-3.211150757351703,0.684547105928689,-0.684547105928689,-0.684547105928689,-0.684547105928689,0.684547105928689,0,-0.684547105928689,-0.684547105928689,0.684547105928689,-0.684547105928689,0,0.684547105928689,0.684547105928689,-0.684547105928689,0.684547105928689,3.895697863280392,-0.684547105928689,0.684547105928689,-0.684547105928689
0.89,4.841277485996137,0,0,-0.6374239897486896,4.203853496247448,4.841277485996137,0.4063093427071376,1,-0.6374239897486896,0.4063093427071376,1,0.6374239897486896,-3.566429506498758,0.6374239897486896,-0.6374239897486896,-0.6374239897486896,-0.6374239897486896,0.6374239897486896,0,-0.6374239897486896,-0.6374239897486896,0.6374239897486896,-0.6374239897486896,0,0.6374239897486896,0.6374239897486896,-0.6374239897486896,0.6374239897486896,4.203853496247448,-0.6374239897486896,0.6374239897486896,-0.6374239897486896
0.9,5.08320369231526,0,0,-0.5877852522924734,4.495418440022786,5.08320369231526,0.3454915028125266,1,-0.5877852522924734,0.3454915028125266,1,0.5877852522924734,-3.907633187730313,0.5877852522924734,-0.5877852522924734,-0.5877852522924734,-0.5877852522924734,0.5877852522924734,0,-0.5877852522924734,-0.5877852522924734,0.5877852522924734,-0.5877852522924734,0,0.5877852522924734,0.5877852522924734,-0.5877852522924734,0.5877852522924734,4.495418440022786,-0.5877852522924734,0.5877852522924734,-0.5877852522924734
0.91,5.305068815955683,0,0,-0.5358267949789963,4.769242020976686,5.305068815955683,0.2871103542174633,1,-0.5358267949789963,0.2871103542174633,1,0.5358267949789963,-4.23341522599769,0.5358267949789963,-0.5358267949789963,-0.5358267949789963,-0.5358267949789963,0.5358267949789963,0,-0.5358267949789963,-0.5358267949789963,0.5358267949789963,-0.5358267949789963,0,0.5358267949789963,0.5358267949789963,-0.5358267949789963,0.5358267949789963,4.769242020976686,-0.5358267949789963,0.5358267949789963,-0.5358267949789963
0.92,5.505997256634927,0,0,-0.4817536741017153,5.024243582533211,5.505997256634927,0.2320866025105017,1,-0.4817536741017153,0.2320866025105017,1,0.4817536741017153,-4.542489908431496,0.4817536741017153,-0.4817536741017153,-0.4817536741017153,-0.4817536741017153,0.4817536741017153,0,-0.4817536741017153,-0.4817536741017153,0.4817536741017153,-0.4817536741017153,0,0.4817536741017153,0.4817536741017153,-0.4817536741017153,0.4817536741017153,5.024243582533211,-0.4817536741017153,0.4817536741017153,-0.4817536741017153
0.9300000000000001,5.685196041593107,0,0,-0.4257792915650722,5.259416750028035,5.685196041593107,0.1812880051256548,1,-0.4257792915650722,0.1812880051256548,1,0.4257792915650722,-4.833637458462963,0.4257792915650722,-0.4257792915650722,-0.4257792915650722,-0.4257792915650722,0.4257792915650722,0,-0.4257792915650722,-0.4257792915650722,0.4257792915650722,-0.4257792915650722,0,0.4257792915650722,0.4257792915650722,-0.4257792915650722,0.4257792915650722,5.259416750028035,-0.4257792915650722,0.4257792915650722,-0.4257792915650722
0.94,5.841957955094127,0,0,-0.3681245526846787,5.473833402409449,5.841957955094127,0.1355156862892948,1,-0.3681245526846787,0.1355156862892948,1,0.3681245526846787,-5.105708849724771,0.3681245526846787,-0.3681245526846787,-0.3681245526846787,-0.3681245526846787,0.3681245526846787,0,-0.3681245526846787,-0.3681245526846787,0.3681245526846787,-0.3681245526846787,0,0.3681245526846787,0.3681245526846787,-0.3681245526846787,0.3681245526846787,5.473833402409449,-0.3681245526846787,0.3681245526846787,-0.3681245526846787
0.95,5.975664329483111,0,0,-0.3090169943749476,5.666647335108164,5.975664329483111,0.09549150281252641,1,-0.3090169943749476,0.09549150281252641,1,0.3090169943749476,-5.357630340733216,0.3090169943749476,-0.3090169943749476,-0.3090169943749476,-0.3090169943749476,0.3090169943749476,0,-0.3090169943749476,-0.3090169943749476,0.3090169943749476,-0.3090169943749476,0,0.3090169943749476,0.3090169943749476,-0.3090169943749476,0.3090169943749476,5.666647335108164,-0.3090169943749476,0.3090169943749476,-0.3090169943749476
0.96,6.085787486784972,0,0,-0.2486898871648554,5.837097599620117,6.085787486784972,0.06184665997806849,1,-0.2486898871648554,0.06184665997806849,1,0.2486898871648554,-5.588407712455262,0.2486898871648554,-0.2486898871648554,-0.2486898871648554,-0.2486898871648554,0.2486898871648554,0,-0.2486898871648554,-0.2486898871648554,0.2486898871648554,-0.2486898871648554,0,0.2486898871648554,0.2486898871648554,-0.2486898871648554,0.2486898871648554,5.837097599620117,-0.2486898871648554,0.2486898871648554,-0.2486898871648554
0.97,6.171892821208328,0,0,-0.1873813145857247,5.984511506622603,6.171892821208328,0.03511175705587432,1,-0.1873813145857247,0.03511175705587432,1,0.1873813145857247,-5.797130192036878,0.1873813145857247,-0.1873813145857247,-0.1873813145857247,-0.1873813145857247,0.1873813145857247,0,-0.1873813145857247,-0.1873813145857247,0.1873813145857247,-0.1873813145857247,0,0.1873813145857247,0.1873813145857247,-0.1873813145857247,0.1873813145857247,5.984511506622603,-0.1873813145857247,0.1873813145857247,-0.1873813145857247
0.98,6.23364051433599,0,0,-0.1253332335643047,6.108307280771686,6.23364051433599,0.01570841943568454,1,-0.1253332335643047,0.01570841943568454,1,0.1253332335643047,-5.982974047207382,0.1253332335643047,-0.1253332335643047,-0.1253332335643047,-0.1253332335643047,0.1253332335643047,0,-0.1253332335643047,-0.1253332335643047,0.1253332335643047,-0.1253332335643047,0,0.1253332335643047,0.1253332335643047,-0.1253332335643047,0.1253332335643047,6.108307280771686,-0.1253332335643047,0.1253332335643047,-0.1253332335643047
0.99,6.270786876233027,0,0,-0.06279051952931326,6.207996356703713,6.270786876233027,0.00394264934276107,1,-0.06279051952931326,0.00394264934276107,1,0.06279051952931326,-6.1452058371744,0.06279051952931326,-0.06279051952931326,-0.06279051952931326,-0.06279051952931326,0.06279051952931326,0,-0.06279051952931326,-0.06279051952931326,0.06279051952931326,-0.06279051952931326,0,0.06279051952931326,0.06279051952931326,-0.06279051952931326,0.06279051952931326,6.207996356703713,-0.06279051952931326,0.06279051952931326,-0.06279051952931326
1,6.283185307179586,0,0,-2.449212707644755e-016,6.283185307179586,6.283185307179586,5.99864288728855e-032,1,-2.449212707644755e-016,5.99864288728855e-032,1,2.449212707644755e-016,-6.283185307179586,2.449212707644755e-016,-2.449212707644755e-016,-2.449212707644755e-016,-2.449212707644755e-016,2.449212707644755e-016,0,-2.449212707644755e-016,-2.449212707644755e-016,2.449212707644755e-016,-2.449212707644755e-016,0,2.449212707644755e-016,2.449212707644755e-016,-2.449212707644755e-016,2.449212707644755e-016,6.283185307179586,-2.449212707644755e-016,2.449212707644755e-016,-2.449212707644755e-016
